Loan ID,Loan Status
1.146385427462887,Fully Paid
-0.7288376237476847,Charged Off
0.1891786843844342,Charged Off
1.005103184838884,Charged Off
-1.1008365923871133,Charged Off
-1.2339705434757506,Charged Off
1.1219844374267236,Fully Paid
1.2578937565365598,Charged Off
1.0939223664754776,Charged Off
-0.5175807775971151,Charged Off
-1.0622573792478436,Charged Off
-0.5778233641772634,Charged Off
-1.8679303517634316,Charged Off
0.6759097984738536,Fully Paid
1.0546590862206504,Fully Paid
-0.8746228074933893,Charged Off
-2.220055168288483,Charged Off
-0.15097194078053333,Charged Off
0.5623974008562244,Charged Off
-0.11696260999704533,Fully Paid
-1.5342025790150529,Charged Off
1.4722439691027276,Fully Paid
-1.7592732866468395,Charged Off
0.2504042417001726,Fully Paid
-1.904802171137439,Charged Off
-0.6290545722938015,Charged Off
0.5585816333282205,Charged Off
-3.0974114501421246,Charged Off
1.0945846241509751,Fully Paid
0.8334461591484577,Charged Off
0.6550987795465399,Charged Off
0.9961578262792924,Charged Off
-2.6235114526780317,Charged Off
-0.4989722589651966,Charged Off
-1.0774568801132656,Charged Off
-1.2987488597988992,Charged Off
2.269494510324634,Fully Paid
1.4774376555349367,Fully Paid
-1.1629035432120083,Charged Off
-1.870758333037888,Charged Off
-1.4590882199314334,Charged Off
0.7044422072658538,Charged Off
0.649108140881864,Fully Paid
1.3679211677605978,Charged Off
1.3176561644639928,Fully Paid
0.860726935917439,Charged Off
1.2396727460391213,Fully Paid
0.9754100871671102,Fully Paid
1.5619416344867187,Charged Off
-0.41202423761292883,Charged Off
1.0588771463945041,Fully Paid
-1.436996672143429,Charged Off
-0.8940211208084995,Charged Off
-0.8513992575759595,Charged Off
-1.6142159775321856,Charged Off
0.7774763242904026,Fully Paid
-1.2135696129812328,Charged Off
-1.0290622125363555,Charged Off
1.9710891861874593,Fully Paid
-0.15542237910425327,Charged Off
-0.2491897352510466,Charged Off
-0.8541151999484399,Charged Off
1.3015704933301055,Fully Paid
-0.4800740723992828,Charged Off
-0.18626967329832678,Charged Off
0.9272848209360365,Charged Off
1.1353783629619214,Fully Paid
0.2613638982529598,Fully Paid
1.9472271904368004,Fully Paid
1.5191313650750633,Fully Paid
0.49275408125003684,Charged Off
0.284732895908846,Fully Paid
0.24625844332066937,Fully Paid
1.1386614879172554,Fully Paid
0.07107371407197594,Charged Off
1.6857924289283375,Fully Paid
0.8990823595136285,Charged Off
1.7815802761733348,Charged Off
-0.8530484957076088,Charged Off
1.0405317343250162,Fully Paid
0.679149976983813,Fully Paid
1.5281342495232635,Fully Paid
1.0838835423203763,Fully Paid
-1.9286243603002395,Charged Off
1.1597063267127479,Charged Off
1.0824912643132758,Charged Off
-0.9804003053645968,Charged Off
1.7422065561494984,Fully Paid
-1.83415115917112,Charged Off
-1.1892169377841333,Charged Off
0.26665945607854413,Charged Off
2.3038275528140266,Fully Paid
-2.4283640002789806,Charged Off
-2.5266188402899172,Charged Off
-0.3231258560959003,Charged Off
-0.9267315954036429,Charged Off
-1.152661798739283,Charged Off
0.8608226110224362,Fully Paid
-0.9335233931608473,Charged Off
0.18597858026275405,Charged Off
-0.6879217821062822,Charged Off
-1.900424608406537,Charged Off
0.39066250229393906,Charged Off
-0.7849876213340063,Charged Off
-0.21023414398455287,Charged Off
-0.7170409795595023,Charged Off
1.0572435461578251,Fully Paid
-0.5420627635358237,Charged Off
1.0877151018502749,Fully Paid
-2.1163670034163253,Charged Off
-0.7408039646481832,Charged Off
0.7466686341265246,Charged Off
0.606730658769411,Fully Paid
-0.5667813273636848,Charged Off
-2.3101049666825944,Charged Off
0.08371090447814011,Charged Off
1.4048551345467444,Charged Off
1.2806482553364733,Fully Paid
0.691123496764207,Charged Off
0.7007137794478727,Charged Off
-3.897968016827001,Charged Off
-0.6683133173944782,Charged Off
0.7070141911255092,Fully Paid
-0.14720380506527364,Charged Off
0.8471360862446065,Fully Paid
0.3922720460006033,Fully Paid
-2.39112666166158,Charged Off
-1.0425011772315427,Charged Off
0.9122999907239842,Fully Paid
0.6034059883192844,Fully Paid
1.5497517559968021,Fully Paid
-0.669256178026538,Charged Off
-2.031248274175394,Charged Off
-1.246279152942583,Charged Off
-0.6305492889941087,Charged Off
-0.642097260950593,Charged Off
-0.663712527068882,Charged Off
-0.3761349089306303,Charged Off
1.562518959933698,Fully Paid
0.7370212563526451,Charged Off
1.1795490812449478,Fully Paid
-1.8144774461318063,Charged Off
1.0313637497435084,Fully Paid
0.9542869349766261,Fully Paid
-1.9410380521935788,Charged Off
-0.47888505789226765,Charged Off
1.2901657519502834,Fully Paid
-0.6415100832068945,Charged Off
0.24705172665414876,Charged Off
-0.8797223167172394,Charged Off
0.5374688282024878,Fully Paid
-2.4054841903607325,Charged Off
1.7925897570473057,Fully Paid
-0.009279471594209943,Charged Off
0.9819081130747539,Fully Paid
-1.0840424238967237,Charged Off
1.757940932610032,Charged Off
0.08808953186098178,Charged Off
-1.4939620164233403,Charged Off
0.48527759415851923,Charged Off
-3.348926049210454,Charged Off
-0.7523256424139465,Charged Off
1.0057319108444887,Fully Paid
-2.4338811841279377,Charged Off
-2.1663858929378037,Charged Off
-0.31996685922732193,Charged Off
-1.3720088600710125,Charged Off
1.3663893794367665,Fully Paid
-2.189048131739212,Charged Off
-1.388017808700486,Charged Off
-0.5946242772543084,Charged Off
1.7971878420484448,Fully Paid
-2.0607962244266527,Charged Off
0.858698684500615,Charged Off
-1.034806527502839,Charged Off
0.49381881141635053,Fully Paid
0.8640040693025459,Fully Paid
1.284866507499166,Fully Paid
0.6525482689181958,Fully Paid
0.5540563584282177,Charged Off
-1.7723203985758862,Charged Off
0.24112732130241432,Fully Paid
1.0481502669120992,Charged Off
-0.17456318089333434,Charged Off
0.2315170720805435,Charged Off
0.8961230896896755,Charged Off
-0.9305721206506775,Charged Off
0.9590935939877965,Charged Off
1.1619900279793647,Fully Paid
0.3729656509952093,Fully Paid
-1.6915431856735275,Charged Off
-0.5634932621656741,Charged Off
0.3412160907023003,Fully Paid
-1.1020188849976464,Charged Off
1.2973110791835565,Charged Off
-0.30739012027542334,Charged Off
0.8522441554354065,Fully Paid
0.27190224793595796,Charged Off
-2.5253143952130994,Charged Off
1.1982403018343328,Fully Paid
-2.05901148536206,Charged Off
1.3477839240191236,Charged Off
-0.19966704249562073,Charged Off
1.123981780762552,Fully Paid
0.39488794876994937,Charged Off
0.5175813534070564,Charged Off
-1.650430672673882,Charged Off
0.9334769350458676,Charged Off
-0.37197198404016707,Charged Off
-1.4278006631120324,Charged Off
-0.7166767929741404,Charged Off
0.6184165803406907,Charged Off
-1.76240910773729,Charged Off
-0.24062564794108432,Charged Off
-0.9587976796373815,Charged Off
0.5486066007731482,Charged Off
1.010618351273376,Fully Paid
1.6003710600834187,Fully Paid
0.1910104705973319,Charged Off
0.44290790869845953,Fully Paid
-1.4653488262793144,Charged Off
-2.5951349725795643,Charged Off
-2.1987780154666767,Charged Off
1.544500607284574,Charged Off
1.051719488942572,Fully Paid
-1.4740252552513202,Charged Off
-0.2392225100619607,Charged Off
-0.23751889705108453,Charged Off
2.5833696869384624,Fully Paid
0.4245652988468842,Fully Paid
1.1333346479253745,Fully Paid
0.8223259341061243,Fully Paid
-1.351153785607839,Charged Off
-1.3343711602940327,Charged Off
-1.2290268004236613,Charged Off
1.4580333373037475,Charged Off
-2.3944174443755264,Charged Off
0.2565021883280514,Fully Paid
-1.6669757278109758,Charged Off
1.0159532016699309,Fully Paid
0.4849998141296009,Fully Paid
-0.958457343353613,Charged Off
-0.7947756025379825,Charged Off
0.35436278642395735,Fully Paid
-3.3623694085594864,Charged Off
0.43016827923649725,Fully Paid
-1.4391672764682188,Charged Off
-0.2790216905344829,Charged Off
-1.6609978643149017,Charged Off
2.196919775337695,Fully Paid
-1.0057302991054757,Charged Off
1.6336234921859147,Fully Paid
-2.0858527064026116,Charged Off
-0.8196185087559298,Charged Off
-0.9005841949632117,Charged Off
0.42903007965351037,Charged Off
0.7173210849665721,Fully Paid
0.48896196374126755,Fully Paid
-1.0767760537693933,Charged Off
1.7066320570247928,Fully Paid
0.7805104599185491,Charged Off
-0.1582487518185307,Charged Off
-1.6630060586874063,Charged Off
1.968636787568438,Charged Off
1.3750393244507986,Fully Paid
0.22037164306128132,Fully Paid
-0.45064784681815195,Charged Off
1.3752067421411462,Charged Off
1.198144810276861,Fully Paid
1.0390574164887283,Fully Paid
-1.2917261535634486,Charged Off
0.27309916663466205,Fully Paid
1.07576379139348,Fully Paid
0.14765092298710436,Charged Off
-0.30481271786177266,Charged Off
-1.4544525127939942,Charged Off
-0.7964284603031948,Charged Off
-0.3661481984182202,Charged Off
1.7317743581111724,Fully Paid
-2.426833389852854,Charged Off
-0.23435420302026178,Charged Off
-0.3683734354483662,Charged Off
0.27614999417312336,Charged Off
-0.25068547592761015,Charged Off
0.11020045863834138,Charged Off
1.8976649402387022,Charged Off
1.4573563778835918,Charged Off
0.7855216220812637,Charged Off
1.353286916260133,Fully Paid
1.8306756134656,Charged Off
1.2721003257103352,Charged Off
-0.5455596151985376,Charged Off
-1.1652828083506137,Charged Off
-2.3140200334319942,Charged Off
0.8685818107349459,Fully Paid
0.9724417526796761,Fully Paid
-0.6710727513052053,Charged Off
-1.5133043849158754,Charged Off
-1.7143165531335802,Charged Off
0.6873831193781715,Fully Paid
0.6257933703689034,Fully Paid
1.627636881531608,Charged Off
-0.8584530163976427,Charged Off
0.957988684412062,Fully Paid
-0.48696122223541616,Charged Off
0.326603420062771,Fully Paid
0.5323929676743628,Charged Off
-1.476719979227693,Charged Off
-0.41130814324653364,Charged Off
0.73773358604475,Charged Off
-1.1441486247688641,Charged Off
-2.0737013753562534,Charged Off
1.0782825349365486,Fully Paid
0.25005895618457785,Charged Off
2.0534717714530752,Fully Paid
2.016698199753079,Fully Paid
-0.857503186833724,Charged Off
1.8770086479331496,Fully Paid
0.5969166889891153,Fully Paid
-0.0871321043225336,Charged Off
1.130481997931556,Charged Off
2.0227116808515753,Fully Paid
-1.0635806760157247,Charged Off
-1.20223305715004,Charged Off
-0.3070412600517547,Charged Off
-1.748001632596028,Charged Off
-0.025556325278335734,Charged Off
0.551081934760542,Charged Off
-0.9010264287777724,Charged Off
0.6996721006885611,Fully Paid
-0.9361991560602619,Charged Off
-0.0023334322248187434,Charged Off
1.1755467254779741,Charged Off
-0.7879710664982822,Charged Off
0.926911437452328,Charged Off
1.107450839446967,Charged Off
-0.1528731501783105,Fully Paid
-0.31128555315741213,Charged Off
-2.412908014176966,Charged Off
0.8366564696486065,Charged Off
0.9563933966311527,Fully Paid
-0.5406409678770085,Charged Off
-1.0200493319768962,Charged Off
-1.0210751132638933,Charged Off
-1.0672805847690978,Charged Off
-1.1685679730576861,Charged Off
-3.4031683781877273,Charged Off
-0.8610098774698417,Charged Off
1.2671731679589264,Fully Paid
1.29989029712082,Fully Paid
-0.8531935394241986,Charged Off
2.8809519948151348,Fully Paid
1.0109072196315707,Charged Off
-0.2685821430940549,Charged Off
-0.8814091414776055,Charged Off
-0.2377600593206899,Charged Off
-0.9696753385344886,Charged Off
-2.1619503888737177,Charged Off
0.9000667984496622,Charged Off
-1.110385563299006,Charged Off
0.6118002175340018,Charged Off
0.30381508200053675,Charged Off
1.9630001038560279,Fully Paid
0.8781052817153381,Charged Off
0.4564573186800256,Charged Off
0.5044573742215169,Charged Off
-0.9319359467970733,Charged Off
0.510271613986401,Fully Paid
-1.2444010152460145,Charged Off
0.850140906068424,Fully Paid
0.8710506947427128,Charged Off
-1.6779929944951242,Charged Off
0.5257528042150118,Fully Paid
-2.8789891402102366,Charged Off
-1.0266928611278452,Charged Off
-1.8264154759808469,Charged Off
0.5443233120660094,Charged Off
0.7546666656618678,Fully Paid
1.721088206418981,Fully Paid
1.4972209006566346,Fully Paid
-0.739759945234583,Charged Off
0.13560794103193208,Charged Off
0.2290550954558076,Charged Off
-1.3404427192268167,Charged Off
0.7455990428080096,Fully Paid
-1.4848702480875795,Charged Off
1.4314822936595861,Fully Paid
-0.4379250733551385,Charged Off
-1.346658011412627,Charged Off
-1.4816842389766802,Charged Off
-1.5140213350443623,Charged Off
-2.2063916424410284,Charged Off
0.029684900446177775,Charged Off
1.2744029761550149,Charged Off
1.3103631321105795,Fully Paid
0.9241143604080845,Charged Off
1.4146913508605734,Fully Paid
-0.48838934447162985,Charged Off
-0.05084481092784421,Charged Off
0.36447846799336214,Fully Paid
1.4036833071479182,Fully Paid
-1.4981791135615459,Charged Off
-0.007111038618528687,Charged Off
1.894706038402422,Fully Paid
1.3119790402216396,Fully Paid
0.9178555116129062,Fully Paid
1.619937330500056,Fully Paid
1.4356445132436089,Fully Paid
1.3915509476995187,Fully Paid
-1.5574245394788546,Charged Off
-1.2594463065248056,Charged Off
0.33988154793037206,Fully Paid
-0.0441152080882109,Charged Off
1.5320538422234968,Charged Off
0.8069725556326919,Fully Paid
-1.538293736629761,Charged Off
-3.2509032295109654,Charged Off
0.3080309095932994,Charged Off
-1.4949457505407302,Charged Off
1.1564462605687855,Fully Paid
-1.7850536635917627,Charged Off
-1.9916255767598812,Charged Off
-0.7804553281767916,Charged Off
-1.7199600792212775,Charged Off
-1.3380405150975783,Charged Off
-0.7311338239187088,Charged Off
0.41380641739104695,Fully Paid
0.05748252982652158,Charged Off
0.9060631450283485,Fully Paid
1.0907278622394148,Charged Off
1.1521140821853986,Fully Paid
-1.0152023840823732,Charged Off
-0.19403969026841983,Fully Paid
-1.095927335283031,Charged Off
1.4303378725696416,Fully Paid
0.7917931862664076,Fully Paid
0.9552075365721486,Charged Off
-2.0690981357424416,Charged Off
-3.3099538399334496,Charged Off
0.5684298098798651,Fully Paid
-0.2810899509517495,Charged Off
-0.05683530785762447,Charged Off
-0.528297466207614,Charged Off
1.287401419492233,Fully Paid
-0.24271585753796976,Charged Off
-2.187124335746184,Charged Off
1.363336154842536,Charged Off
-1.167805407150894,Charged Off
1.0625636389971604,Charged Off
1.270764687347229,Charged Off
1.2204556227303247,Charged Off
-0.548740790893331,Charged Off
0.6084047705691974,Fully Paid
0.3842097409448614,Fully Paid
-0.19777497168285896,Charged Off
0.1954598654016656,Fully Paid
-0.5320332158732091,Charged Off
-0.8798480871064116,Charged Off
-0.8923407334495959,Charged Off
-0.8698689377064043,Charged Off
1.8149772993996676,Fully Paid
0.2063273451522164,Charged Off
-1.7922454537510628,Charged Off
-2.27023812645304,Charged Off
-0.7276751766760536,Charged Off
-0.8059091771154061,Charged Off
1.09112217149554,Fully Paid
0.6956276704416264,Charged Off
0.9748651177525657,Fully Paid
-0.4391138351330589,Charged Off
-1.9351153222122002,Charged Off
1.4617147995232855,Fully Paid
1.1714881202923493,Fully Paid
-0.8737868089310873,Charged Off
1.3443438500336755,Fully Paid
-0.19479809942112603,Charged Off
-0.6801453603633736,Charged Off
1.194531285906712,Charged Off
0.6420891410096565,Charged Off
0.5340148771642632,Charged Off
1.285230768264064,Fully Paid
-0.6704466761356842,Charged Off
1.3424975510516695,Charged Off
0.13719551183873135,Fully Paid
1.4491380538837721,Charged Off
-1.7593807296195918,Charged Off
-1.153733207470723,Charged Off
-0.796052920249557,Charged Off
2.827227345255535,Fully Paid
-0.5308085107484614,Charged Off
1.122617113888627,Charged Off
0.7703968470947128,Charged Off
1.377670653108264,Fully Paid
-0.3382325497504328,Charged Off
1.1788770312687675,Charged Off
-1.8495528637752934,Charged Off
-1.675043473015842,Charged Off
0.28232105020357057,Charged Off
0.041495114483765305,Charged Off
-1.0518062640780845,Charged Off
0.9131471466399868,Charged Off
0.9752742620204607,Fully Paid
-2.3432107337230916,Charged Off
-0.9310530463730133,Charged Off
0.6949593951775545,Charged Off
0.5692949477161787,Charged Off
0.48704463493008543,Fully Paid
0.508988204928003,Fully Paid
2.046733123633351,Charged Off
0.5368230441046768,Charged Off
-1.1719845730923888,Charged Off
0.8868759046259226,Charged Off
0.9092688393478764,Fully Paid
-1.4621960984343927,Charged Off
1.3169227461727622,Charged Off
1.546779336235738,Charged Off
0.9519837595074778,Fully Paid
-0.7405066104705473,Charged Off
-1.480710547542199,Charged Off
-0.6551299118207847,Charged Off
-1.5180155132609028,Charged Off
-1.3804695658631645,Charged Off
1.0409667326856888,Fully Paid
1.0680356195144898,Fully Paid
0.789727100608367,Charged Off
0.7367475090719122,Charged Off
-0.20044252182698363,Charged Off
-0.34534043614984455,Charged Off
0.045740878168365695,Charged Off
1.6772176094078524,Fully Paid
-1.0679210297018258,Charged Off
-0.33824533671653056,Charged Off
-0.865468233991872,Charged Off
0.2159765418410845,Charged Off
-0.8384128481147077,Charged Off
-1.4803777127686761,Charged Off
0.17545340312985536,Charged Off
-0.5917942652063921,Charged Off
-1.4215138192614458,Charged Off
-2.8059696880928673,Charged Off
-0.10406199053237342,Charged Off
-0.7076756305030041,Charged Off
0.30222328743654947,Fully Paid
-1.5687476203889523,Charged Off
-0.9265926686408685,Charged Off
-0.19317844904964865,Charged Off
-0.9136930425026839,Charged Off
1.0877699978763742,Charged Off
-0.12700465235432135,Fully Paid
-0.8476633951439314,Charged Off
1.6850587066256124,Charged Off
0.6052085098362485,Charged Off
1.1282064457158851,Fully Paid
-0.4251255282044295,Charged Off
1.0715283848967412,Fully Paid
-1.7422316446777506,Charged Off
1.7849592745499643,Charged Off
-0.6264415212686738,Charged Off
2.0846116077747,Fully Paid
-1.9014335085710723,Charged Off
-2.4987396528813184,Charged Off
-0.5504113641082814,Charged Off
0.6675194957031911,Fully Paid
1.2318172059843162,Fully Paid
-2.8636449124835686,Charged Off
0.10300447165731363,Charged Off
-1.6601518476160573,Charged Off
1.6280458943267546,Fully Paid
-2.315768783089545,Charged Off
-0.5887100128716186,Charged Off
-1.7365615455954884,Charged Off
0.8735829516135354,Fully Paid
0.38146319794208805,Charged Off
-1.3116305089374423,Charged Off
2.602458174623897,Fully Paid
0.9338933732775501,Charged Off
-0.4342427226565042,Charged Off
1.6448830568481827,Charged Off
-0.1017830188719906,Charged Off
2.470928499836249,Fully Paid
-1.136521856028762,Charged Off
1.3773544573716552,Charged Off
1.7837192821287693,Charged Off
-2.4094504796396263,Charged Off
-1.0113729611559172,Charged Off
2.1454403454253383,Charged Off
0.09975966207768194,Charged Off
1.5892577159478993,Fully Paid
-0.8517469551880996,Charged Off
0.44097167206626287,Charged Off
0.9430488489361971,Fully Paid
-0.6569677609881883,Fully Paid
1.452872370631967,Charged Off
0.4207593930951655,Fully Paid
0.7184963870142641,Fully Paid
-1.8552923857147523,Charged Off
1.6839947138926514,Fully Paid
0.2253395742629707,Charged Off
0.2750288397206807,Fully Paid
-1.3430131201735807,Charged Off
-0.7339659975190924,Charged Off
-0.6921805501711997,Charged Off
1.2103555303103823,Fully Paid
1.116341312887851,Fully Paid
1.118847035032825,Fully Paid
0.972164304886486,Charged Off
0.29917077074761655,Fully Paid
-0.7585103810938205,Charged Off
1.5675941845069632,Charged Off
-1.513549808038872,Charged Off
1.1133442971352732,Fully Paid
-0.2852411279591939,Charged Off
-0.5796159082443313,Charged Off
-1.5313945438152565,Charged Off
-1.3848889934703368,Charged Off
-2.0099202131955183,Charged Off
0.056341640362480794,Charged Off
-0.49268359477779233,Charged Off
-0.154911659155887,Charged Off
0.4652250159158131,Charged Off
0.15030594172781542,Charged Off
-0.6507064259943975,Charged Off
0.8676941906213691,Charged Off
0.26756384341064643,Fully Paid
2.6453298991578476,Fully Paid
0.27653233208165195,Charged Off
1.0240955706160806,Charged Off
-0.5781752006524814,Charged Off
-2.5861813277366794,Charged Off
-1.206959539450086,Charged Off
1.3622959433999533,Charged Off
1.2110329350171551,Charged Off
1.261933068435296,Charged Off
0.2708875000938513,Charged Off
-1.5807184345419039,Charged Off
1.2148117447481983,Fully Paid
0.17377895066414606,Fully Paid
1.3188078574374738,Fully Paid
0.737223749861948,Charged Off
-0.7863366572244808,Charged Off
-0.7980945638347177,Charged Off
-0.7477857609485126,Charged Off
0.9791185655849928,Fully Paid
-0.40151869771385196,Charged Off
1.5138374296513457,Charged Off
-2.060710793996973,Charged Off
0.8805835735506349,Fully Paid
1.1799194262469375,Fully Paid
1.56901896967887,Fully Paid
0.8636392147296916,Charged Off
1.142466883893337,Fully Paid
-2.0994901532471335,Charged Off
-0.2547021896594237,Charged Off
0.7052411425633742,Fully Paid
0.30181201773704736,Charged Off
1.342096313376371,Fully Paid
0.6459733838330539,Charged Off
0.9982761260061119,Charged Off
-2.087998579458913,Charged Off
-0.8027059019757643,Charged Off
-2.0951544807679805,Charged Off
1.1191099565082954,Fully Paid
0.7886535809543194,Charged Off
-1.1118834276313527,Charged Off
1.772058225953343,Charged Off
1.652182303501999,Fully Paid
0.39049768249147165,Charged Off
0.43226631237340074,Fully Paid
0.1432644705191919,Fully Paid
1.5932786130870897,Fully Paid
1.0908585465950407,Fully Paid
0.8577313050743676,Fully Paid
1.1027916902905341,Fully Paid
-0.23270287023693703,Charged Off
-1.6038901629253002,Charged Off
-1.9288789331749334,Charged Off
1.3246594896506814,Fully Paid
-0.07381231621703377,Charged Off
-1.9701213025920095,Charged Off
-1.1666732508349213,Charged Off
1.8538237652632987,Fully Paid
0.06949670398011443,Charged Off
-1.760818427089034,Charged Off
-1.1218516904384535,Charged Off
0.6347025922340334,Fully Paid
-0.12999480580603695,Charged Off
1.696534701109898,Fully Paid
-0.40880914874600116,Charged Off
1.1453728848738176,Charged Off
-0.671825874481563,Charged Off
0.9047997736911954,Fully Paid
-0.040926046465320054,Charged Off
-0.7226467009662334,Charged Off
-0.5475819550584944,Charged Off
-0.6330014571763427,Charged Off
0.7367797018280847,Fully Paid
-1.8694207012259125,Charged Off
0.46789140856572464,Fully Paid
-0.5773893444941758,Charged Off
-2.4299201203164724,Charged Off
-0.915357514527938,Charged Off
0.1117522961164028,Charged Off
-0.08440433978871198,Charged Off
-0.39042316501459207,Charged Off
-1.658532628743354,Charged Off
-1.1356844194455078,Charged Off
1.2319650150104602,Fully Paid
-0.46083835630703973,Charged Off
0.8956843288883762,Charged Off
-1.294097872604842,Charged Off
0.3148629828325199,Charged Off
-0.43667338963654956,Charged Off
2.0570018236871004,Charged Off
-2.3594307387604743,Charged Off
1.900964329069155,Fully Paid
-1.678966994378088,Charged Off
5.839051839306997e-05,Charged Off
-0.5793209276823861,Charged Off
0.8748603349720608,Charged Off
-2.1901514674882443,Charged Off
0.9708544859774535,Fully Paid
-0.329431288806035,Charged Off
-0.11089422237601976,Charged Off
-1.8458023235581291,Charged Off
1.7021073980196082,Charged Off
-1.3439795108607469,Charged Off
-0.4439959356073553,Charged Off
-2.660998781652231,Charged Off
1.4162926506265743,Fully Paid
-1.3398307553736704,Charged Off
1.738635248907598,Fully Paid
-0.6819883752881334,Charged Off
-1.8708202753459786,Charged Off
0.9133043401898104,Charged Off
-2.3069763743977445,Charged Off
-0.016180054789054488,Charged Off
-0.07975109269686331,Charged Off
-2.6489988175107686,Charged Off
0.4900024662031979,Charged Off
0.8066382488627248,Fully Paid
0.9010963633541014,Fully Paid
1.4443448286710643,Charged Off
-0.33776004327995723,Charged Off
0.815552461529396,Fully Paid
1.0770554248930642,Charged Off
0.12115371639455907,Charged Off
1.205692260602187,Fully Paid
-0.2667450179112475,Charged Off
-0.445099441528378,Charged Off
-1.4252212288178638,Charged Off
1.7089204125771098,Fully Paid
1.335650241510398,Fully Paid
-1.1432574079325577,Charged Off
-0.7813015680199938,Charged Off
1.7969733519479731,Fully Paid
-0.29679903647222394,Charged Off
0.9184367968778446,Fully Paid
1.2723076634480621,Charged Off
0.3831046547290864,Fully Paid
1.4492810160018266,Charged Off
1.689163142882673,Charged Off
0.13513472099419033,Charged Off
0.09194781975232891,Charged Off
-0.3347591758628764,Charged Off
-1.2207671174582082,Charged Off
-1.255117107838021,Charged Off
-1.9030141353864034,Charged Off
1.229162195819137,Fully Paid
0.7649130387340788,Fully Paid
0.7313466639758655,Fully Paid
0.8241310387566356,Fully Paid
-1.3486642199760712,Charged Off
-0.5617484864628884,Charged Off
-1.994519672792969,Charged Off
-1.355315880405285,Charged Off
1.2336803293816645,Charged Off
-1.7329626747005764,Charged Off
-0.5801956893200084,Charged Off
1.1739193934543843,Fully Paid
0.5176165650228843,Charged Off
0.8526902633105136,Fully Paid
-1.1502772644553472,Charged Off
1.0875858721502607,Charged Off
-1.475763832237943,Charged Off
-1.2428180722898032,Charged Off
0.4966218531565275,Fully Paid
-0.6704755091627741,Charged Off
-0.8115655850791827,Charged Off
-0.9277894054340201,Charged Off
-1.1663234002638971,Charged Off
0.4968638498842115,Charged Off
-1.0885477193210915,Charged Off
-0.660140436712984,Charged Off
1.7618376093794017,Charged Off
-0.7193410408412817,Charged Off
0.9873625463948473,Charged Off
0.4491465083973899,Fully Paid
0.24061439603126256,Fully Paid
1.4779083876406582,Fully Paid
0.05346103220989251,Charged Off
0.9349068431689667,Fully Paid
-1.2612755642592888,Charged Off
-3.4122606948981216,Charged Off
-0.8582272903966895,Charged Off
0.5292369881223051,Fully Paid
0.9764077854400066,Fully Paid
1.174586156974616,Fully Paid
-0.23945144276770958,Charged Off
-0.6296779574106792,Charged Off
0.9847266436224623,Charged Off
1.0845595162522477,Fully Paid
1.0127505650326722,Fully Paid
-1.6751953720053592,Charged Off
-0.40798470035935797,Charged Off
0.7824722781586981,Charged Off
1.364981207575558,Fully Paid
-1.254668808452772,Charged Off
-1.7448795702667659,Charged Off
1.9211002330473992,Fully Paid
0.42158530222906565,Charged Off
2.9666874080989794,Fully Paid
0.7778874480737565,Charged Off
-1.5001604842810345,Charged Off
-0.5818249167529976,Charged Off
-1.3867635214321368,Charged Off
-1.8205589808723108,Charged Off
-0.33831560291727825,Charged Off
1.677458525599823,Charged Off
-0.8745053847814861,Charged Off
